Id,Beds,Baths,ListingType,Area,PopulationLatest,Schools,Colleges,Universities,Ameneties,Airbnbs,CityName,Price,AveragePrice,AboveBelowAverage
M73000004-26055387,1,1,Condo,718,256885,0,0,0,18,26,Kitchener,449900.0,437374.0,A
M73000004-26055406,4,2,Single Family,1200,136803,37,0,1,210,55,St. Catharines,949900.0,648367.0,A
M73000004-26055410,3,2,Single Family,1107,21612,6,1,0,26,25,Owen Sound,599900.0,562010.0,A
M73000004-26055449,6,2,Single Family,1523,12966,1,0,0,0,7,Tiny,979900.0,1087870.0,B
M73000004-26055453,3,2,Single Family,1224,24811,5,0,0,43,16,Collingwood,719900.0,616427.0,A
M73000004-26055454,2,1,Single Family,845,13157,3,0,0,25,20,Gravenhurst,521429.0,836966.0,B
M73000004-26055456,2,2,Single Family,1265,3571,0,0,0,0,0,Mulmur,799999.0,1127558.0,B
M73000004-26055462,4,3,Single Family,3182,186948,14,0,0,25,43,Burlington,5600000.0,1085058.0,A
M73000004-26055463,3,5,Single Family,1979,202022,29,0,0,72,153,Richmond Hill,1399900.0,1003196.0,A
M73000004-26055506,2,2,Rental,1190,422324,27,0,1,81,74,London,2700.0,691690.0,B
M73000004-26055510,4,2,Single Family,1193,1747,1,0,0,2,5,Deseronto,569900.0,538444.0,A
M73000004-26055518,3,2,Rental,1495,11059,1,0,0,9,5,Hamilton,2800.0,543702.0,B
M73000004-26055575,3,1,Single Family,625,11059,14,0,0,49,20,Hamilton,624900.0,543702.0,A
M73000004-26055627,5,5,Single Family,3286,8994,3,0,0,17,14,Shelburne,1199000.0,599137.0,A
M73000004-26055628,2,3,Condo,1320,2794356,0,0,0,6,6,Toronto,899000.0,553898.0,A
M73000004-26055648,3,3,Farm,2884,14576,0,0,0,0,0,Severn,1839000.0,934056.0,A
M73000004-26055660,7,4,Single Family,2857,22119,4,0,0,28,26,Kingsville,1875000.0,801783.0,A
M73000004-26055758,3,3,Single Family,1760,46705,7,1,0,12,15,Woodstock,879900.0,659229.0,A
M73000004-26055859,3,2,Single Family,1100,862,1,0,0,4,9,Temagami,332592.0,1003283.0,B
M73000004-26056013,5,4,Single Family,2593,138479,33,0,0,125,67,Cambridge,1099000.0,601135.0,A
M73000004-26056128,2,2,Condo,1435,422324,3,0,0,173,18,London,529900.0,691690.0,B
M73000004-26056134,2,2,Single Family,1141,7652,0,0,0,0,0,Muskoka Lakes,89000.0,875794.0,B
M73000004-26056136,3,2,Single Family,1400,21147,0,0,0,0,0,Huntsville,1675000.0,850383.0,A
M73000004-26056138,3,3,Rental,1300,13157,3,0,0,28,19,Gravenhurst,2500.0,836966.0,B
M73000004-26056139,3,3,Rental,1300,13157,3,0,0,28,19,Gravenhurst,2500.0,836966.0,B
M73000004-26056140,3,1,Single Family,1027,1753,0,0,0,0,0,Magnetawan,849000.0,824233.0,A
M73000004-26056152,2,2,Condo,737,2794356,6,0,0,79,158,Toronto,715000.0,553898.0,A
M73000004-26056167,3,4,Single Family,1426,422324,23,1,0,53,34,London,759000.0,691690.0,A
M73000004-26056176,2,2,Rental,1398,21612,0,0,0,25,18,Owen Sound,2700.0,562010.0,B
M73000004-26056184,3,2,Single Family,1334,143740,8,0,1,66,30,Guelph,724900.0,640614.0,A
M73000004-26056192,5,3,Single Family,1530,42840,0,0,0,22,33,St. Thomas,799900.0,659641.0,A
M73000004-26056199,4,4,Single Family,1903,136803,27,0,1,172,51,St. Catharines,1195000.0,648367.0,A
M73000004-26056201,4,4,Single Family,1923,136803,41,0,1,200,51,St. Catharines,948590.0,648367.0,A
M73000004-26056202,2,3,Condo,1071,2794356,0,0,0,0,0,Toronto,849000.0,553898.0,A
M73000004-26056204,3,1,Rental,1236,12966,0,0,0,0,0,Tiny,3100.0,1087870.0,B
M73000004-26056213,6,5,Single Family,1906,2146,0,0,0,0,0,Bonfield,898000.0,694828.0,A
M73000004-26056219,4,4,Rental,2643,14814,0,0,0,22,1,Clearview,3500.0,1266439.0,B
M73000004-26056221,4,4,Single Family,3487,104688,39,1,0,81,39,Brantford,1250000.0,615780.0,A
M73000004-26056225,2,3,Rental,1204,256885,37,0,0,144,88,Kitchener,2491.0,437374.0,B
M73000004-26056227,6,5,Single Family,6500,7944,0,0,0,0,0,Puslinch,3799900.0,2202183.0,A
M73000004-26056291,2,2,Condo,1066,32901,2,0,0,29,8,Fort Erie,378854.0,669720.0,B
M73000004-26056304,2,3,Rental,1071,2794356,0,0,0,0,0,Toronto,3400.0,553898.0,B
M73000004-26056349,3,2,Single Family,1316,132485,18,0,0,35,28,Kingston,618800.0,713186.0,B
M73000004-26056353,3,2,Single Family,1304,21147,0,0,0,0,0,Huntsville,1850000.0,850383.0,A
M73000004-26056370,4,4,Single Family,1850,42840,0,0,0,22,33,St. Thomas,634900.0,659641.0,B
M73000004-26056391,2,2,Single Family,1243,186948,3,0,0,13,5,Burlington,737959.0,1085058.0,B
M73000004-26056393,5,6,Single Family,3390,213759,35,1,0,111,99,Oakville,3099000.0,953919.0,A
M73000004-26056419,4,3,Multi-Family,1513,422324,6,0,0,29,19,London,519900.0,691690.0,B
M73000004-26056428,4,2,Single Family,1738,19088,0,0,0,70,52,Niagara-on-the-Lake,899000.0,1651537.0,B
M73000004-26056437,3,2,Single Family,1884,14814,0,0,0,14,1,Clearview,682543.0,1266439.0,B
M73000004-26056460,3,4,Rental,1450,28883,2,0,0,2,8,Grimsby,3300.0,754703.0,B
M73000004-26056475,3,0,Rental,1800,24862,2,0,0,0,18,Wasaga Beach,2500.0,619205.0,B
M73000004-26056476,5,2,Single Family,1500,11981,0,0,0,0,0,Erin,1599999.0,2184633.0,B
M73000004-26056482,4,4,Single Family,2384,138479,12,0,0,27,37,Cambridge,1275000.0,601135.0,A
M73000004-26056497,3,2,Condo,1145,9390,0,0,0,26,69,The Blue Mountains,1250000.0,1066799.0,A
M73000004-26056518,5,4,Single Family,2008,213759,5,0,0,43,57,Oakville,1249000.0,953919.0,A
M73000004-26056586,4,2,Single Family,1283,104688,23,1,0,29,35,Brantford,699900.0,615780.0,A
M73000004-26056782,3,2,Single Family,1284,17305,0,0,0,0,0,Bracebridge,849000.0,1197393.0,B
M73000004-26057163,2,3,Single Family,1532,136803,22,0,1,105,48,St. Catharines,1699000.0,648367.0,A
M73000004-26057185,2,2,Condo,1036,422324,4,0,0,52,23,London,347000.0,691690.0,B
M73000004-26057188,4,2,Single Family,2700,23017,0,0,0,0,0,Oro-Medonte,1598000.0,1562528.0,A
M73000004-26057207,3,2,Single Family,1615,24862,0,0,0,0,0,Wasaga Beach,674500.0,619205.0,A
M73000004-26057267,4,4,Single Family,2548,138479,0,0,0,0,0,Cambridge,3500000.0,601135.0,A
M73000004-26057278,3,2,Single Family,1846,143740,6,0,0,97,17,Guelph,1249000.0,640614.0,A
M73000004-26057295,4,3,Single Family,1097,136803,24,0,1,92,45,St. Catharines,699999.0,648367.0,A
M73000004-26057296,3,2,Single Family,1010,94415,0,0,0,0,0,Niagara Falls,699999.0,593623.0,A
M73000004-26057319,2,1,Condo,849,28883,1,0,0,22,12,Grimsby,469900.0,754703.0,B
M73000004-26057394,3,2,Single Family,1838,29680,1,0,0,28,9,Leamington,425000.0,978027.0,B
M73000004-26057396,5,4,Single Family,3252,11485,2,0,0,15,16,Meaford,1849999.0,894860.0,A
M73000004-26057398,1,1,Condo,869,147829,22,0,0,34,60,Barrie,487500.0,584311.0,B
M73000004-26057405,3,2,Single Family,1265,24862,0,0,0,0,0,Wasaga Beach,565000.0,619205.0,B
M73000004-26057454,1,1,Rental,719,213759,29,1,0,77,101,Oakville,2650.0,953919.0,B
M73000004-26057487,2,2,Rental,1460,143740,4,0,0,23,16,Guelph,3265.0,640614.0,B
M73000004-26057493,4,4,Single Family,3228,46705,0,0,0,0,0,Woodstock,1100000.0,659229.0,A
M73000004-26057495,4,3,Single Family,2300,256885,23,0,0,64,77,Kitchener,1115696.0,437374.0,A
M73000004-26057509,3,2,Single Family,1046,17817,0,0,0,26,13,Midland,545857.0,787800.0,B
M73000004-26057510,2,1,Condo,900,13157,1,0,0,24,5,Gravenhurst,249000.0,836966.0,B
M73000004-26057558,2,1,Condo,882,72051,7,1,0,4,13,Sault Ste. Marie,289900.0,425953.0,B
M73000004-26057567,2,2,Rental,800,213759,4,0,0,6,5,Oakville,3750.0,953919.0,B
M73000004-26057570,2,3,Condo,1803,213759,0,0,0,47,2,Oakville,1849000.0,953919.0,A
M73000004-26057584,3,2,Rental,1500,422324,13,1,0,42,24,London,2350.0,691690.0,B
M73000004-26057585,3,3,Single Family,1389,422324,28,0,0,49,58,London,799900.0,691690.0,A
M73000004-26057586,4,3,Single Family,2535,422324,29,0,0,53,58,London,1199000.0,691690.0,A
M73000004-26057594,3,2,Single Family,1397,108843,7,0,0,47,44,Thunder Bay,249900.0,432568.0,B
M73000004-26057618,3,2,Single Family,1150,17817,3,1,0,11,13,Midland,684777.0,787800.0,B
M73000004-26057621,4,3,Single Family,1560,52662,5,0,0,30,16,North Bay,479900.0,733603.0,B
M73000004-26057628,3,3,Single Family,1150,31093,0,0,0,27,0,Centre Wellington,849900.0,803730.0,A
M73000004-26057632,5,2,Single Family,1680,11059,9,0,1,29,5,Hamilton,799990.0,543702.0,A
M73000004-26057635,5,4,Single Family,2100,47845,0,0,0,0,0,Cornwall,780852.0,457499.0,A
M73000004-26057695,4,3,Single Family,1668,136803,4,0,0,65,20,St. Catharines,762996.0,648367.0,A
M73000004-26057696,4,3,Single Family,1668,136803,4,0,0,65,20,St. Catharines,784900.0,648367.0,A
M73000004-26057733,4,4,Multi-Family,3500,166004,0,0,0,0,0,Greater Sudbury,499000.0,452811.0,A
M73000004-26057769,4,3,Single Family,2202,422324,35,0,1,292,98,London,929000.0,691690.0,A
M73000004-26057797,11,5,Multi-Family,4216,147829,7,0,0,112,30,Barrie,1425000.0,584311.0,A
M73000004-26057798,11,6,Single Family,4216,147829,7,0,0,112,30,Barrie,1425000.0,584311.0,A
M73000004-26057799,4,4,Single Family,1870,21701,0,0,0,0,0,Springwater,1499000.0,992709.0,A
M73000004-26058216,5,3,Single Family,1848,12567,0,0,0,0,0,Brock,1875000.0,971042.0,A
M73000004-26058220,3,3,Condo,1482,24811,0,0,0,2,21,Collingwood,762810.0,616427.0,A
M73000004-26058232,7,2,Single Family,2488,41145,0,0,0,0,0,Timmins,499900.0,372517.0,A
M73000004-26058297,3,2,Multi-Family,1316,136803,0,0,0,0,0,St. Catharines,499900.0,648367.0,B
M73000004-26058366,2,1,Single Family,960,33411,0,0,0,8,14,Orillia,549900.0,674312.0,B
M73000004-26058404,3,4,Single Family,1694,9390,0,0,0,0,0,The Blue Mountains,994238.0,1066799.0,B
M73000004-26058410,3,3,Single Family,1850,3964,0,0,0,0,0,Callander,989000.0,699500.0,A
M73000004-26058445,2,1,Condo,650,11059,1,0,0,16,4,Hamilton,449700.0,543702.0,B
M73000004-26058448,3,4,Single Family,2000,186948,7,0,0,44,17,Burlington,1799000.0,1085058.0,A
M73000004-26058522,2,1,Rental,963,256885,22,0,0,48,64,Kitchener,2200.0,437374.0,B
M73000004-26058615,5,1,Single Family,2700,76581,4,0,0,3,18,Caledon,2099999.0,1665049.0,A
M73000004-26058634,4,3,Single Family,2653,104688,25,1,0,28,35,Brantford,998800.0,615780.0,A
M73000004-26058643,3,4,Single Family,2896,717961,48,0,0,107,76,Mississauga,3389000.0,695793.0,A
M73000004-26058664,6,6,Single Family,2480,11059,12,0,0,35,28,Hamilton,1516666.0,543702.0,A
M73000004-26058681,4,3,Single Family,2317,422324,0,0,0,0,0,London,1049000.0,691690.0,A
M73000004-26058682,4,3,Single Family,2521,422324,0,0,0,0,0,London,1149000.0,691690.0,A
M73000004-26058683,4,3,Single Family,2223,422324,0,0,0,0,0,London,999900.0,691690.0,A
M73000004-26058684,1,1,Rental,590,422324,17,0,0,127,50,London,1595.0,691690.0,B
M73000004-26058722,5,6,Single Family,4458,213759,7,0,0,18,12,Oakville,5598000.0,953919.0,A
M73000004-26058800,5,3,Single Family,2087,24811,0,1,0,1,6,Collingwood,1549000.0,616427.0,A
M73000004-26058962,3,2,Single Family,1746,32901,2,0,0,25,8,Fort Erie,559900.0,669720.0,B
M73000004-26058982,3,3,Rental,1600,19088,0,0,0,13,30,Niagara-on-the-Lake,4500.0,1651537.0,B
M73000004-26058983,2,2,Single Family,750,20033,0,0,0,0,0,Port Colborne,499900.0,658762.0,B
M73000004-26058984,4,3,Single Family,2300,94415,0,0,0,0,0,Niagara Falls,1030000.0,593623.0,A
M73000004-26059179,6,2,Single Family,1375,11059,3,0,0,31,12,Hamilton,699900.0,543702.0,A
M73000004-26059180,3,3,Single Family,1876,186948,4,0,0,20,19,Burlington,1599900.0,1085058.0,A
M73000004-26059238,4,3,Single Family,2404,11151,1,0,0,4,0,Norwich,925000.0,982694.0,B
M73000004-26059260,3,1,Single Family,1050,20033,8,0,0,27,26,Port Colborne,557315.0,658762.0,B
M73000004-26059292,4,3,Single Family,2150,55750,0,0,0,0,0,Welland,799000.0,479693.0,A
M73000004-26059333,3,3,Single Family,2260,256885,10,0,0,35,16,Kitchener,1299900.0,437374.0,A
M73000004-26059399,2,3,Single Family,1416,11059,2,0,0,123,27,Hamilton,699000.0,543702.0,A
M73000004-26059400,4,2,Single Family,1438,136803,4,0,0,9,4,St. Catharines,699900.0,648367.0,A
M73000004-26059420,4,3,Single Family,2812,256885,10,0,0,34,14,Kitchener,1399900.0,437374.0,A
M73000004-26059421,4,3,Single Family,2260,256885,10,0,0,35,16,Kitchener,1599500.0,437374.0,A
M73000004-26059599,5,3,Multi-Family,2195,55750,22,1,0,75,41,Welland,639000.0,479693.0,A
M73000004-26059600,4,3,Single Family,2195,55750,22,1,0,75,41,Welland,639000.0,479693.0,A
M73000004-26059669,4,2,Single Family,1432,55750,6,0,0,31,28,Welland,634900.0,479693.0,A
M73000004-26059681,6,4,Single Family,3061,19088,0,0,0,4,58,Niagara-on-the-Lake,1590000.0,1651537.0,B
M73000004-26059701,4,3,Single Family,2014,147829,6,0,0,14,12,Barrie,849000.0,584311.0,A
M73000004-26059717,2,1,Condo,837,7386,0,0,0,1,0,St. Marys,284900.0,719124.0,B
M73000004-26059774,4,4,Single Family,1773,138501,40,0,0,152,51,Whitby,1025000.0,636687.0,A
M73000004-26059949,2,3,Condo,1372,21147,0,0,0,0,0,Huntsville,799888.0,850383.0,B
M73000004-26059950,5,3,Single Family,3270,94415,24,1,0,112,89,Niagara Falls,1212857.0,593623.0,A
M73000004-26059968,3,3,Single Family,3200,79247,0,0,0,0,0,Kawartha Lakes,1599000.0,836014.0,A
M73000004-26060179,4,3,Single Family,1660,656480,11,1,0,56,20,Brampton,849999.0,597778.0,A
M73000004-26060183,1,1,Rental,775,104688,10,1,0,56,24,Brantford,2300.0,615780.0,B
M73000004-26060184,1,1,Rental,572,104688,10,1,0,56,24,Brantford,2200.0,615780.0,B
M73000004-26060259,5,4,Multi-Family,3000,138479,6,0,0,35,26,Cambridge,1199900.0,601135.0,A
M73000004-26060353,2,1,Single Family,1054,32901,3,0,0,9,11,Fort Erie,639900.0,669720.0,B
M73000004-26060361,4,5,Single Family,2352,104688,6,0,0,2,13,Brantford,1699000.0,615780.0,A
M73000004-26060388,3,1,Multi-Family,1125,147829,1,0,0,45,19,Barrie,699999.0,584311.0,A
M73000004-26060508,4,3,Single Family,1655,422324,17,1,0,38,32,London,745000.0,691690.0,A
M73000004-26060516,2,1,Rental,950,256885,4,0,0,42,14,Kitchener,2130.0,437374.0,B
M73000004-26060517,4,2,Single Family,1225,11876,0,0,0,0,0,Lambton Shores,799900.0,769559.0,A
M73000004-26060518,3,2,Single Family,943,138479,4,0,0,8,29,Cambridge,712333.0,601135.0,A
M73000004-26060526,3,1,Single Family,1250,21612,4,1,0,16,15,Owen Sound,399900.0,562010.0,B
M73000004-26060534,4,2,Single Family,1700,138479,6,0,0,24,34,Cambridge,799000.0,601135.0,A
M73000004-26060540,2,3,Single Family,1295,17817,5,1,0,39,24,Midland,749900.0,787800.0,B
M73000004-26060541,2,1,Single Family,881,19088,0,0,0,0,0,Niagara-on-the-Lake,445000.0,1651537.0,B
M73000004-26060547,2,1,Single Family,1289,12966,0,0,0,0,0,Tiny,799900.0,1087870.0,B
M73000004-26060552,4,3,Condo,1137,213759,9,1,0,74,22,Oakville,1188000.0,953919.0,A
M73000004-26060553,6,3,Single Family,2023,11059,5,0,0,17,7,Hamilton,729900.0,543702.0,A
M73000004-26060569,4,3,Single Family,1603,6013,0,0,0,0,0,Petrolia,749999.0,540925.0,A
M73000004-26060593,2,2,Single Family,1130,29680,5,0,0,5,33,Leamington,379000.0,978027.0,B
M73000004-26060603,3,2,Single Family,2320,42840,0,0,0,5,13,St. Thomas,625987.0,659641.0,B
M73000004-26060609,3,2,Single Family,980,136803,9,0,1,52,32,St. Catharines,607726.0,648367.0,B
M73000004-26060628,4,3,Single Family,1300,24862,2,0,0,2,18,Wasaga Beach,8957.0,619205.0,B
M73000004-26060629,7,4,Single Family,2500,13157,0,0,0,0,0,Gravenhurst,995000.0,836966.0,A
M73000004-26060683,3,3,Single Family,1745,422324,0,0,0,0,0,London,709900.0,691690.0,A
M73000004-26060684,3,3,Single Family,1745,422324,0,0,0,0,0,London,699900.0,691690.0,A
M73000004-26060685,3,3,Single Family,1745,422324,0,0,0,0,0,London,699900.0,691690.0,A
M73000004-26060686,5,2,Single Family,1876,422324,0,0,0,0,0,London,724900.0,691690.0,A
M73000004-26060696,4,3,Single Family,3201,7944,0,0,0,1,0,Puslinch,2100000.0,2202183.0,B
M73000004-26060705,3,4,Condo,1775,422324,0,0,0,0,0,London,604900.0,691690.0,B
M73000004-26060720,5,3,Single Family,1800,11059,0,0,0,0,0,Hamilton,970413.0,543702.0,A
M73000004-26060728,5,2,Single Family,2015,1204,1,0,0,2,0,Emo,458800.0,415717.0,A
M73000004-26060736,2,3,Multi-Family,2751,21612,0,0,0,22,19,Owen Sound,499000.0,562010.0,B
M73000004-26060739,5,2,Single Family,1212,213759,10,1,0,40,32,Oakville,1399000.0,953919.0,A
M73000004-26060751,4,3,Single Family,2837,143740,30,1,0,62,59,Guelph,1099900.0,640614.0,A
M73000004-26060761,3,2,Single Family,2000,138479,29,0,0,75,58,Cambridge,839000.0,601135.0,A
M73000004-26060762,4,3,Single Family,1704,7699,0,0,0,0,0,Aylmer,1200000.0,698201.0,A
M73000004-26060763,2,2,Single Family,1281,422324,0,0,0,0,0,London,724900.0,691690.0,A
M73000004-26060764,2,2,Single Family,1281,422324,0,0,0,0,0,London,724900.0,691690.0,A
M73000004-26060783,5,3,Single Family,2100,7652,0,0,0,0,0,Muskoka Lakes,4350000.0,875794.0,A
M73000004-26060807,2,2,Condo,1246,11059,6,0,0,66,18,Hamilton,649900.0,543702.0,A
M73000004-26060808,4,2,Single Family,1232,186948,5,0,0,22,19,Burlington,1149500.0,1085058.0,A
M73000004-26060871,2,2,Condo,1150,40410,0,0,0,0,0,Lakeshore,549900.0,1482944.0,B
M73000004-26060880,4,4,Single Family,3192,24811,8,1,0,56,29,Collingwood,1379000.0,616427.0,A
M73000004-26060891,3,2,Single Family,1800,5390,0,0,0,0,0,Cochrane,419900.0,248960.0,A
M73000004-26060920,5,4,Single Family,1500,147829,1,0,0,37,18,Barrie,799900.0,584311.0,A
M73000004-26060921,3,2,Single Family,1340,5185,5,1,0,0,5,Espanola,499000.0,361753.0,A
M73000004-26060965,4,3,Single Family,1224,43326,4,0,0,11,10,Innisfil,1175000.0,869740.0,A
M73000004-26060994,4,2,Single Family,1750,422324,27,0,1,142,93,London,1069000.0,691690.0,A
M73000004-26061012,4,4,Multi-Family,1870,21701,0,0,0,0,0,Springwater,1499000.0,992709.0,A
M73000004-26061081,6,4,Single Family,3000,186948,5,0,0,6,26,Burlington,6995.0,1085058.0,B
M73000004-26061093,4,2,Single Family,1901,422324,7,0,0,61,22,London,879900.0,691690.0,A
M73000004-26061094,3,3,Single Family,1565,18615,3,0,0,0,9,Tillsonburg,609500.0,680068.0,B
M73000004-26061095,2,2,Rental,1403,422324,24,0,1,123,81,London,2900.0,691690.0,B
M73000004-26061135,5,3,Single Family,3773,104688,15,1,0,50,22,Brantford,999999.0,615780.0,A
M73000004-26061261,4,2,Single Family,1258,24862,1,0,0,0,18,Wasaga Beach,599900.0,619205.0,B
M73000004-26061262,3,2,Single Family,1083,1419,0,0,0,0,0,McKellar,606353.0,1369800.0,B
M73000004-26061265,3,2,Single Family,1050,12966,0,0,0,1,6,Tiny,959900.0,1087870.0,B
M73000004-26061266,2,2,Condo,929,24811,5,0,0,31,33,Collingwood,549000.0,616427.0,B
M73000004-26061307,3,1,Single Family,805,12966,0,0,0,0,0,Tiny,599000.0,1087870.0,B
M73000004-26061393,2,1,Single Family,897,42840,0,0,0,29,19,St. Thomas,274995.0,659641.0,B
M73000004-26061575,4,4,Single Family,1820,13131,0,0,0,0,0,West Grey,999000.0,1173032.0,B
M73000004-26061611,5,4,Single Family,2750,186948,6,0,0,31,25,Burlington,1980900.0,1085058.0,A
M73000004-26061626,4,3,Single Family,2000,13693,2,1,0,1,15,Ingersoll,1349000.0,648495.0,A
M73000004-26061649,5,5,Single Family,4218,76581,0,0,0,0,0,Caledon,2399999.0,1665049.0,A
M73000004-26061659,4,3,Single Family,2612,9390,0,0,0,0,0,The Blue Mountains,1995000.0,1066799.0,A
M73000004-26061679,3,2,Single Family,1184,11059,2,0,0,19,18,Hamilton,649000.0,543702.0,A
M73000004-26061766,4,3,Single Family,2780,229660,10,0,0,17,36,Windsor,679000.0,428016.0,A
M73000004-26061771,3,2,Single Family,1100,136803,35,0,1,118,48,St. Catharines,779000.0,648367.0,A
M73000004-26061803,3,4,Rental,1758,422324,5,0,0,8,26,London,2750.0,691690.0,B
M73000004-26061856,4,7,Single Family,4970,7944,0,0,0,0,0,Puslinch,6450000.0,2202183.0,A
M73000004-26061858,6,4,Single Family,2014,422324,55,1,1,254,92,London,964900.0,691690.0,A
M73000004-26061870,4,4,Single Family,2436,147829,25,0,0,65,61,Barrie,998900.0,584311.0,A
M73000004-26061872,4,2,Single Family,1225,136803,5,0,0,45,20,St. Catharines,793333.0,648367.0,A
M73000004-26061877,4,2,Single Family,2500,2794,0,0,0,0,0,East Garafraxa,1669000.0,1231571.0,A
M73000004-26061879,1,1,Single Family,560,9390,0,0,0,7,69,The Blue Mountains,1250000.0,1066799.0,A
M73000004-26061900,1,1,Single Family,750,108843,0,0,0,0,0,Thunder Bay,144900.0,432568.0,B
M73000004-26061950,5,4,Single Family,2458,121436,10,0,0,19,31,Waterloo,1199000.0,527104.0,A
M73000004-26061951,3,2,Single Family,940,422324,60,1,1,237,87,London,599999.0,691690.0,B
M73000004-26061972,4,3,Single Family,1479,24811,0,0,0,0,0,Collingwood,1150000.0,616427.0,A
M73000004-26061975,2,3,Single Family,1347,13157,3,0,0,7,27,Gravenhurst,499900.0,836966.0,B
M73000004-26062069,5,3,Single Family,1589,2794356,11,0,0,67,71,Toronto,1649000.0,553898.0,A
M73000004-26062070,5,4,Single Family,3715,186948,27,0,0,84,52,Burlington,3372000.0,1085058.0,A
M73000004-26062089,5,2,Rental,1580,11059,2,0,1,20,6,Hamilton,3800.0,543702.0,B
M73000004-26062166,3,2,Single Family,1500,229660,25,0,0,14,72,Windsor,249900.0,428016.0,B
M73000004-26062192,4,3,Single Family,1458,24811,3,0,0,27,32,Collingwood,769000.0,616427.0,A
M73000004-26062649,5,2,Single Family,2221,9390,0,0,0,0,0,The Blue Mountains,1750000.0,1066799.0,A
M73000004-26062654,6,5,Single Family,2720,422324,25,1,0,55,35,London,1250000.0,691690.0,A
M73000004-26062708,2,1,Single Family,1817,7881,4,1,0,22,37,Goderich,799900.0,625992.0,A
M73000004-26062749,3,4,Single Family,1976,55750,13,1,0,21,42,Welland,879900.0,479693.0,A
M73000004-26062755,2,1,Single Family,963,24862,2,0,0,0,19,Wasaga Beach,848000.0,619205.0,A
M73000004-26062756,4,2,Single Family,2500,14814,0,0,0,13,1,Clearview,819500.0,1266439.0,B
M73000004-26062772,3,1,Single Family,962,55750,7,0,0,18,24,Welland,540000.0,479693.0,A
M73000004-26062786,2,2,Single Family,1632,422324,7,0,1,70,32,London,419900.0,691690.0,B
M73000004-26062848,4,3,Condo,1316,94415,22,0,0,59,57,Niagara Falls,599000.0,593623.0,A
M73000004-26062870,3,2,Single Family,810,1459,0,0,0,0,0,Armour,995000.0,,
M73000004-26062966,3,2,Single Family,1396,94415,6,0,0,43,33,Niagara Falls,768000.0,593623.0,A
M73000004-26062969,3,5,Single Family,4694,11485,0,0,0,0,0,Meaford,2939797.0,894860.0,A
M73000004-26062972,4,3,Single Family,1097,24862,1,0,0,1,13,Wasaga Beach,839000.0,619205.0,A
M73000004-26062974,3,2,Single Family,780,11091,0,0,0,0,0,Tay,337600.0,747187.0,B
M73000004-26062975,2,2,Single Family,718,11091,0,0,0,0,0,Tay,339500.0,747187.0,B
M73000004-26063005,5,3,Multi-Family,2430,12268,5,1,0,18,27,Kincardine,745117.0,813475.0,B
M73000004-26063016,4,3,Single Family,1427,13693,5,1,0,17,15,Ingersoll,749000.0,648495.0,A
